Traffic Volumes Counts,,,,,,,,,,24 hour Period Hourly Counts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dist,Cnty,Rte,Prefix,PM,Leg,Dir,Description,Date,Day,_0_1,,_1_2,,_2_3,,_3_4,,_4_5,,_5_6 ,,_6_7,,_7_8,,_8_9,,_9_10,,_10_11,,_11_12,,_12_13,,_13_14,,_14_15,,_15_16,,_16_17,,_17_18,,_18_19 ,,_19_20,,_20_21 ,,_21_22,,_22_23,,_23_24,,_24hr_total
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,04/22/2019,MON,1457,A,554,A,448,A,693,A,1947,A,4450,A,5386,A,6029,A,6061,A,5908,A,4727,A,4078,A,3472,A,3426,A,4226,A,4882,A,5056,A,5156,A,4100,A,2738,A,2064,A,1702,A,1427,A,990,A,"80,977 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,04/23/2019,TUE,650,A,328,A,331,A,534,A,1426,A,3122,A,4375,A,5373,A,6547,A,6169,A,4848,A,3879,A,3190,A,3334,A,4097,A,4831,A,5552,A,5315,A,4183,A,2898,A,2141,A,1850,A,1521,A,962,A,"77,456 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,04/24/2019,WED,695,A,444,A,438,A,536,A,1463,A,3209,A,4542,A,5497,A,6086,A,6109,A,4252,A,3805,A,3476,A,3400,A,4274,A,4891,A,5589,A,5190,A,4381,A,2965,A,2037,A,1782,A,1465,A,1171,A,"77,697 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,04/25/2019,THU,692,A,469,A,443,A,519,A,1300,A,2996,A,4414,A,5290,A,5946,A,5600,A,4750,A,3955,A,3416,A,3225,A,4570,A,4960,A,5162,A,5181,A,4076,A,2961,A,2482,A,1830,A,1564,A,1076,A,"76,877 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,04/26/2019,FRI,711,A,415,A,374,A,539,A,1859,A,2885,A,4216,A,4422,A,5027,A,5059,A,4082,A,4576,A,3842,A,3805,A,4726,A,5070,A,5200,A,5184,A,4233,A,3581,A,2631,A,2133,A,1925,A,1435,A,"77,930 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,04/27/2019,SAT,963,A,680,A,454,A,446,A,396,A,940,A,1543,A,2071,A,2917,A,3835,A,4446,A,4830,A,5070,A,4905,A,5118,A,5083,A,4731,A,5445,A,4347,A,3567,A,2932,A,2846,A,2482,A,1741,A,"71,788 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,04/28/2019,SUN,1035,A,731,A,462,A,395,A,406,A,589,A,785,A,1384,A,1959,A,3024,A,3439,A,4330,A,4705,A,4794,A,5119,A,4933,A,4705,A,4544,A,4636,A,3840,A,3778,A,3163,A,2308,A,1130,A,"66,194 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,04/29/2019,MON,718,A,506,A,378,A,533,A,1602,A,3168,A,4439,A,5440,A,6201,A,6464,A,5380,A,3687,A,3108,A,3297,A,4071,A,4968,A,5031,A,5169,A,4257,A,2833,A,1920,A,1683,A,1292,A,1078,A,"77,223 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,04/30/2019,TUE,657,A,345,A,365,A,560,A,1302,A,3293,A,4471,A,5598,A,6822,A,6737,A,5411,A,3699,A,3099,A,3231,A,4268,A,4920,A,5059,A,5181,A,4266,A,2991,A,2075,A,1682,A,1394,A,1128,A,"78,554 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,05/01/2019,WED,579,A,469,A,352,A,705,A,1408,A,3492,A,4742,A,5331,A,7338,A,7426,A,6647,A,4390,A,2891,A,3200,A,4276,A,5012,A,5014,A,5130,A,4284,A,2974,A,2110,A,1798,A,1502,A,971,A,"82,041 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,05/02/2019,THU,661,A,375,A,505,A,473,A,1759,A,4354,A,4713,A,5619,A,6625,A,7473,A,6749,A,4199,A,3352,A,3286,A,4261,A,5111,A,5074,A,5351,A,4582,A,3372,A,2333,A,1830,A,1666,A,1141,A,"84,864 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,05/03/2019,FRI,770,A,554,A,411,A,537,A,1574,A,4602,A,4438,A,5138,A,6098,A,5916,A,4878,A,3713,A,3664,A,4177,A,4899,A,5438,A,4853,A,5100,A,4299,A,3489,A,2633,A,2259,A,1913,A,1382,A,"82,735 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,05/05/2019,SUN,1100,A,1331,A,686,A,304,A,325,A,603,A,965,A,1230,A,2063,A,2967,A,3694,A,4304,A,4235,A,5144,A,4666,A,4833,A,4459,A,4570,A,4683,A,4062,A,2917,A,2674,A,1803,A,1240,A,"64,858 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,05/06/2019,MON,710,A,448,A,449,A,598,A,1554,A,3227,A,4578,A,5496,A,6684,A,7104,A,5526,A,3492,A,3441,A,3698,A,4235,A,5072,A,5088,A,5085,A,3973,A,2905,A,1901,A,1593,A,1240,A,938,A,"79,035 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,05/09/2019,THU,614,A,485,A,387,A,517,A,1379,A,3231,A,4233,A,5479,A,6551,A,6616,A,4963,A,3729,A,3261,A,3430,A,4499,A,5161,A,5404,A,5135,A,4525,A,3259,A,2232,A,1955,A,1571,A,1185,A,"79,801 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,05/10/2019,FRI,681,A,397,A,385,A,474,A,1371,A,2859,A,3692,A,4782,A,5552,A,5457,A,3904,A,3767,A,3634,A,3986,A,4899,A,4916,A,4936,A,5187,A,4620,A,3908,A,2902,A,2261,A,2007,A,1540,A,"78,117 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,05/11/2019,SAT,917,A,565,A,427,A,411,A,495,A,880,A,1669,A,2108,A,3138,A,3928,A,4383,A,4873,A,5199,A,5238,A,5453,A,5607,A,5306,A,5226,A,4502,A,4248,A,3161,A,3178,A,3034,A,1937,A,"75,883 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,05/12/2019,SUN,1151,A,614,A,465,A,347,A,424,A,541,A,736,A,1196,A,2007,A,2970,A,4011,A,5108,A,5211,A,4987,A,5081,A,5047,A,5025,A,4825,A,5010,A,4459,A,3689,A,3891,A,2540,A,1385,A,"70,720 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,05/13/2019,MON,664,A,407,A,311,A,549,A,1472,A,3307,A,4437,A,5434,A,6430,A,6843,A,5420,A,3717,A,3372,A,3250,A,4342,A,5220,A,5148,A,5250,A,4032,A,2737,A,1848,A,1822,A,1419,A,975,A,"78,406 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,05/14/2019,TUE,582,A,443,A,292,A,530,A,1319,A,3211,A,4508,A,5817,A,6734,A,7012,A,5643,A,3693,A,3092,A,3196,A,4340,A,4884,A,5342,A,5940,A,4577,A,2746,A,2021,A,1846,A,1398,A,1062,A,"80,228 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,05/15/2019,WED,592,A,362,A,384,A,521,A,1414,A,3320,A,4579,A,5365,A,6003,A,7115,A,5710,A,3773,A,3109,A,3259,A,4270,A,4869,A,5274,A,5425,A,4177,A,2972,A,1965,A,1710,A,1355,A,1031,A,"78,554 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,05/17/2019,FRI,563,A,376,A,353,A,560,A,1170,A,2515,A,3988,A,4948,A,6036,A,5722,A,4654,A,3823,A,3649,A,4193,A,5010,A,5458,A,5195,A,5002,A,4637,A,3536,A,2644,A,2138,A,1848,A,1462,A,"79,480 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,05/18/2019,SAT,957,A,700,A,522,A,397,A,475,A,803,A,1483,A,2354,A,3203,A,3650,A,4038,A,4394,A,4672,A,4701,A,4763,A,4867,A,4329,A,4675,A,4491,A,3194,A,2288,A,2460,A,2276,A,1777,A,"67,469 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,05/22/2019,WED,538,A,363,A,333,A,519,A,1398,A,3144,A,4367,A,5916,A,6369,A,6884,A,4810,A,3636,A,3291,A,3313,A,4604,A,4976,A,5153,A,5232,A,4516,A,3022,A,2183,A,1832,A,1500,A,1141,A,"79,040 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,05/24/2019,FRI,831,A,441,A,449,A,589,A,1265,A,2674,A,3722,A,4613,A,5502,A,5564,A,4673,A,4089,A,4206,A,4518,A,5302,A,5165,A,5064,A,4566,A,4322,A,3527,A,2742,A,2514,A,2039,A,1834,A,"80,211 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,05/25/2019,SAT,1003,A,607,A,428,A,419,A,511,A,903,A,1459,A,1912,A,2939,A,3989,A,4868,A,4854,A,4644,A,4931,A,5077,A,4534,A,4689,A,4977,A,4503,A,4096,A,3237,A,3116,A,2854,A,2104,A,"72,654 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,05/26/2019,SUN,1359,A,704,A,525,A,304,A,328,A,687,A,853,A,1044,A,1580,A,2649,A,3233,A,3901,A,4225,A,4394,A,4298,A,4254,A,4160,A,4458,A,4159,A,3421,A,2769,A,2830,A,2472,A,1785,A,"60,392 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,05/27/2019,MON,1025,A,663,A,464,A,304,A,435,A,552,A,871,A,1147,A,1526,A,2224,A,2939,A,3890,A,4146,A,4057,A,4321,A,4592,A,4682,A,4688,A,4398,A,3789,A,3163,A,2691,A,2101,A,1236,A,"59,904 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,05/28/2019,TUE,533,A,455,A,308,A,541,A,1649,A,3353,A,4318,A,5712,A,6075,A,5598,A,5354,A,4471,A,3428,A,3415,A,4366,A,4953,A,5011,A,5015,A,4332,A,2948,A,2158,A,1811,A,1393,A,997,A,"78,194 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,05/30/2019,THU,726,A,595,A,489,A,503,A,1474,A,3238,A,4348,A,5543,A,6000,A,6384,A,4634,A,3789,A,3304,A,3572,A,4632,A,5294,A,5167,A,5028,A,4132,A,2992,A,2040,A,1939,A,1626,A,1142,A,"78,591 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,05/31/2019,FRI,738,A,504,A,440,A,541,A,1394,A,2819,A,3933,A,4821,A,5561,A,5285,A,4131,A,3839,A,3629,A,4242,A,5176,A,5008,A,5027,A,4917,A,4565,A,3473,A,2697,A,2415,A,2176,A,1557,A,"78,888 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,06/01/2019,SAT,1016,A,623,A,502,A,412,A,614,A,990,A,1820,A,2409,A,3162,A,3775,A,4543,A,5265,A,5157,A,5158,A,5072,A,5355,A,5256,A,5226,A,4725,A,3596,A,2976,A,2850,A,2499,A,1903,A,"74,904 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,06/02/2019,SUN,1507,A,787,A,527,A,322,A,395,A,589,A,942,A,1379,A,2060,A,2910,A,3665,A,4204,A,4505,A,4997,A,4989,A,4907,A,4819,A,4668,A,4506,A,3900,A,3366,A,3138,A,2303,A,1244,A,"66,629 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,06/04/2019,TUE,706,A,448,A,469,A,475,A,1336,A,3186,A,4549,A,5237,A,6489,A,6442,A,5047,A,4142,A,3852,A,3994,A,4608,A,5060,A,5166,A,5076,A,4437,A,3012,A,2120,A,1790,A,1551,A,1158,A,"80,350 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,06/05/2019,WED,689,A,428,A,333,A,545,A,1331,A,3202,A,4455,A,5413,A,5994,A,6452,A,5271,A,4101,A,3378,A,3524,A,4630,A,4944,A,5226,A,5326,A,3904,A,2783,A,2068,A,1968,A,1584,A,1213,A,"78,762 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,06/06/2019,THU,651,A,547,A,393,A,532,A,1250,A,2606,A,4310,A,5041,A,5936,A,7106,A,5732,A,5074,A,3717,A,3626,A,4806,A,4996,A,5315,A,5248,A,4410,A,3194,A,2351,A,2058,A,1694,A,1165,A,"81,758 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,06/07/2019,FRI,765,A,450,A,508,A,602,A,1427,A,2963,A,3311,A,5145,A,5807,A,5569,A,4419,A,4115,A,3859,A,3912,A,4976,A,5299,A,5007,A,5187,A,4532,A,3163,A,2441,A,2419,A,2085,A,1708,A,"79,669 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,06/08/2019,SAT,1135,A,614,A,405,A,427,A,630,A,1080,A,1681,A,2130,A,3063,A,3968,A,4744,A,5149,A,5212,A,5505,A,5246,A,5227,A,4988,A,4940,A,4683,A,3729,A,3076,A,2972,A,2747,A,2007,A,"75,358 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,06/11/2019,TUE,745,A,384,A,366,A,519,A,1266,A,3460,A,4587,A,4740,A,6429,A,6948,A,5915,A,4222,A,3295,A,3457,A,4500,A,5024,A,4948,A,5471,A,4262,A,2776,A,2013,A,1645,A,1511,A,1069,A,"79,552 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,06/12/2019,WED,637,A,529,A,382,A,550,A,1458,A,3048,A,3967,A,4835,A,5999,A,5704,A,5094,A,4104,A,3298,A,3727,A,4726,A,4868,A,5392,A,5015,A,4333,A,3165,A,2405,A,1977,A,1654,A,1199,A,"78,066 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,06/13/2019,THU,762,A,439,A,439,A,516,A,1464,A,3101,A,4613,A,5585,A,6336,A,6219,A,5151,A,4471,A,3839,A,3676,A,4999,A,5258,A,5317,A,5451,A,4438,A,3041,A,2235,A,2207,A,1785,A,1321,A,"82,663 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,06/14/2019,FRI,821,A,573,A,494,A,552,A,1343,A,3181,A,4313,A,4756,A,5461,A,5529,A,4533,A,4581,A,4217,A,4034,A,4890,A,5129,A,4999,A,5179,A,4544,A,3543,A,2901,A,2481,A,2193,A,1615,A,"81,862 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,06/15/2019,SAT,1078,A,742,A,579,A,449,A,644,A,1032,A,2055,A,2532,A,3101,A,3854,A,4362,A,5017,A,5204,A,4864,A,5187,A,5311,A,5146,A,5129,A,5329,A,4574,A,3308,A,3093,A,3046,A,2429,A,"78,065 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,06/16/2019,SUN,1434,A,725,A,480,A,358,A,333,A,526,A,1092,A,1472,A,2018,A,2834,A,3635,A,4178,A,4644,A,4614,A,4868,A,4906,A,4633,A,4862,A,5134,A,4818,A,4447,A,4225,A,3244,A,1963,A,"71,443 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,06/17/2019,MON,1041,A,581,A,451,A,565,A,1401,A,3243,A,4452,A,5349,A,6135,A,6223,A,5100,A,4126,A,3611,A,3827,A,4485,A,5061,A,5036,A,5345,A,4203,A,2939,A,2100,A,1845,A,1609,A,1161,A,"79,889 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,06/18/2019,TUE,719,A,418,A,409,A,565,A,1427,A,2657,A,4069,A,5434,A,6425,A,7102,A,5908,A,3756,A,3647,A,3851,A,4717,A,5122,A,4924,A,5476,A,4655,A,3254,A,2215,A,1933,A,1550,A,1198,A,"81,431 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,06/20/2019,THU,730,A,426,A,475,A,623,A,1387,A,3250,A,4495,A,5523,A,6479,A,6012,A,4149,A,3630,A,3766,A,3837,A,4834,A,5148,A,5179,A,5133,A,4369,A,3629,A,2405,A,1980,A,1746,A,1217,A,"80,422 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,06/21/2019,FRI,750,A,551,A,441,A,469,A,1268,A,2867,A,4378,A,4892,A,5614,A,5523,A,4898,A,4518,A,4380,A,4404,A,5301,A,5222,A,4892,A,5238,A,5479,A,5365,A,4035,A,2670,A,1969,A,1638,A,"86,762 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,06/22/2019,SAT,1062,A,596,A,404,A,467,A,452,A,1019,A,1509,A,2099,A,2943,A,3966,A,4575,A,4869,A,5101,A,4837,A,5447,A,5165,A,4877,A,5024,A,4945,A,3576,A,3095,A,3202,A,2944,A,2138,A,"74,312 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,06/23/2019,SUN,1301,A,924,A,530,A,423,A,289,A,569,A,847,A,1393,A,1915,A,2945,A,3931,A,4345,A,5432,A,4751,A,4931,A,4739,A,4603,A,4683,A,4629,A,3987,A,3922,A,2977,A,2894,A,1613,A,"68,573 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,06/24/2019,MON,805,A,389,A,402,A,602,A,1389,A,3315,A,4489,A,5226,A,6086,A,6296,A,5379,A,4099,A,3595,A,3542,A,4206,A,5529,A,4783,A,5463,A,4538,A,3153,A,2000,A,1765,A,1429,A,1093,A,"79,573 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,06/25/2019,TUE,743,A,359,A,397,A,615,A,1510,A,2989,A,4117,A,5559,A,6474,A,7049,A,5131,A,4068,A,3407,A,3402,A,4468,A,4997,A,5197,A,5223,A,4303,A,3025,A,2144,A,1738,A,1400,A,1228,A,"79,543 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,06/26/2019,WED,759,A,475,A,341,A,689,A,1346,A,3135,A,4375,A,5230,A,6408,A,6561,A,5208,A,4000,A,3143,A,3933,A,4655,A,5167,A,5205,A,5453,A,4645,A,3284,A,2357,A,1944,A,1635,A,1134,A,"81,082 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,06/28/2019,FRI,747,A,401,A,325,A,637,A,1385,A,2911,A,3994,A,4589,A,5441,A,5388,A,4445,A,4250,A,3895,A,3968,A,5156,A,5192,A,5046,A,4978,A,4726,A,3567,A,2774,A,2326,A,2036,A,1856,A,"80,033 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,06/30/2019,SUN,1311,A,844,A,511,A,493,A,416,A,497,A,812,A,1196,A,1882,A,2952,A,4376,A,5517,A,4714,A,4734,A,4701,A,4741,A,4465,A,4771,A,4489,A,3302,A,2612,A,4067,A,2703,A,1467,A,"67,573 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,07/01/2019,MON,866,A,411,A,415,A,588,A,1481,A,3167,A,4569,A,4987,A,5782,A,5656,A,4614,A,3894,A,3599,A,3701,A,4744,A,4564,A,4835,A,5108,A,4218,A,2778,A,2030,A,1702,A,1374,A,1013,A,"76,096 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,07/02/2019,TUE,756,A,421,A,365,A,602,A,1248,A,3107,A,4298,A,4970,A,5871,A,5975,A,4152,A,3908,A,3368,A,3447,A,4311,A,4598,A,4831,A,4708,A,4240,A,2880,A,2300,A,1773,A,1493,A,1084,A,"74,706 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,07/03/2019,WED,655,A,526,A,467,A,555,A,1315,A,3144,A,4021,A,4626,A,4930,A,5019,A,4589,A,3880,A,3905,A,3828,A,4593,A,4769,A,4847,A,4837,A,4373,A,3299,A,2513,A,2262,A,1884,A,1362,A,"76,199 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,07/04/2019,THU,778,A,665,A,444,A,339,A,440,A,914,A,1232,A,1289,A,1741,A,2439,A,2894,A,3402,A,3415,A,3397,A,3366,A,3006,A,2923,A,3034,A,3113,A,2918,A,2931,A,2515,A,2335,A,2194,A,"51,724 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,07/05/2019,FRI,1172,A,654,A,356,A,543,A,750,A,1418,A,2094,A,2401,A,3046,A,3282,A,3837,A,3852,A,3705,A,3869,A,4156,A,4152,A,4333,A,4085,A,3428,A,3128,A,2723,A,2317,A,2212,A,1518,A,"63,031 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,07/06/2019,SAT,880,A,547,A,402,A,286,A,458,A,737,A,1326,A,1633,A,2349,A,3436,A,4137,A,4541,A,4456,A,4406,A,4402,A,4344,A,4430,A,4710,A,4489,A,3803,A,3387,A,3275,A,2960,A,2440,A,"67,834 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,07/07/2019,SUN,1329,A,719,A,507,A,332,A,317,A,646,A,830,A,1240,A,1681,A,2654,A,3373,A,4022,A,4334,A,4614,A,4656,A,4734,A,4644,A,4498,A,4788,A,4280,A,3808,A,3361,A,2718,A,1665,A,"65,750 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,07/09/2019,TUE,601,A,358,A,433,A,502,A,1288,A,2982,A,4309,A,5843,A,6434,A,6081,A,4492,A,3650,A,3462,A,3410,A,4208,A,5262,A,4902,A,5285,A,4395,A,3246,A,2309,A,1761,A,1444,A,1128,A,"77,785 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,07/10/2019,WED,654,A,525,A,370,A,731,A,1501,A,3169,A,4444,A,5512,A,6121,A,4971,A,4630,A,4280,A,4029,A,3701,A,4713,A,5159,A,5612,A,5324,A,4647,A,3140,A,2304,A,1754,A,1818,A,1186,A,"80,295 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,07/12/2019,FRI,763,A,444,A,392,A,606,A,1386,A,2976,A,4028,A,4269,A,5222,A,5406,A,4907,A,4232,A,3910,A,4363,A,5183,A,5203,A,5030,A,5210,A,4599,A,3601,A,2870,A,2266,A,1992,A,1580,A,"80,438 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,07/14/2019,SUN,1247,A,712,A,520,A,393,A,270,A,344,A,584,A,940,A,1583,A,2280,A,2580,A,4450,A,4922,A,4741,A,5020,A,4813,A,4686,A,4962,A,5372,A,4530,A,3511,A,3155,A,2623,A,1598,A,"65,836 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,07/15/2019,MON,992,A,471,A,395,A,634,A,1562,A,2572,A,4603,A,5300,A,5742,A,6121,A,5505,A,4219,A,3579,A,3523,A,4392,A,4849,A,5040,A,5328,A,4286,A,3025,A,2093,A,1780,A,1668,A,1098,A,"78,777 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,07/19/2019,FRI,821,A,450,A,352,A,616,A,1401,A,2794,A,4082,A,4434,A,5437,A,5645,A,4409,A,4038,A,3667,A,4343,A,5336,A,5198,A,4980,A,5030,A,4600,A,3633,A,2647,A,2280,A,1985,A,1572,A,"79,750 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,07/20/2019,SAT,981,A,640,A,442,A,435,A,485,A,879,A,1628,A,1886,A,2802,A,4129,A,4782,A,5093,A,5245,A,5482,A,5353,A,5008,A,4772,A,3816,A,5406,A,3594,A,2959,A,3010,A,2656,A,2257,A,"73,740 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,07/22/2019,MON,742,A,481,A,397,A,543,A,1555,A,3172,A,4260,A,4841,A,5706,A,6206,A,5517,A,4111,A,3571,A,3283,A,4097,A,4614,A,5365,A,5556,A,4217,A,2860,A,2146,A,1678,A,1500,A,1074,A,"77,492 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,07/23/2019,TUE,720,A,389,A,336,A,566,A,1434,A,3205,A,4414,A,5211,A,6094,A,6455,A,5366,A,4091,A,3687,A,3504,A,4390,A,5087,A,5137,A,5260,A,4608,A,3142,A,2161,A,1828,A,1566,A,1169,A,"79,820 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,07/24/2019,WED,820,A,429,A,358,A,551,A,1474,A,3264,A,4561,A,3889,A,4644,A,5906,A,5434,A,4067,A,4078,A,3672,A,5064,A,5123,A,5192,A,5359,A,4068,A,2980,A,2545,A,1839,A,1534,A,1170,A,"78,021 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,07/26/2019,FRI,819,A,564,A,397,A,613,A,1415,A,2673,A,3871,A,4471,A,5350,A,5420,A,4782,A,4191,A,4121,A,4387,A,5183,A,5285,A,5124,A,5305,A,4670,A,3442,A,2555,A,2508,A,2083,A,1630,A,"80,859 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,07/28/2019,SUN,1400,A,917,A,667,A,342,A,397,A,572,A,882,A,1280,A,2202,A,3507,A,4183,A,4758,A,4530,A,4428,A,4514,A,4517,A,4340,A,4412,A,4781,A,4400,A,3785,A,3271,A,2863,A,1702,A,"68,650 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,07/29/2019,MON,907,A,541,A,425,A,502,A,1144,A,2774,A,4318,A,5016,A,5948,A,6260,A,5241,A,3965,A,3841,A,3762,A,4418,A,4801,A,4961,A,5338,A,4511,A,3101,A,2200,A,1705,A,1547,A,1058,A,"78,284 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,07/30/2019,TUE,709,A,305,A,456,A,695,A,1448,A,3198,A,4219,A,5240,A,5905,A,6539,A,4909,A,3774,A,3434,A,3433,A,4367,A,5075,A,5231,A,5316,A,4697,A,3187,A,2252,A,1814,A,1551,A,1229,A,"78,983 "
4,SCL,680 ,M,9.935,B,S,SANTA CLARA/ALAMEDA COUNTY LIN,07/31/2019,WED,795,A,458,A,331,A,539,A,1456,A,3155,A,4234,A,5109,A,5984,A,6374,A,5147,A,3937,A,3536,A,3458,A,4712,A,4993,A,5397,A,5573,A,4820,A,3387,A,2321,A,1948,A,1679,A,1223,A,"80,566 "
